source_topic_id, target_topic_id, prereq_relation,annotator_id
"189","101","-1","21"
"189","102","-1","15"
"189","103","-1","15"
"189","104","-1","21"
"189","105","-1","28"
"189","106","-1","56"
"189","107","-1","3"
"189","108","-1","15"
"189","109","-1","28"
"189","110","-1","56"
"189","111","-1","15"
"189","112","-1","15"
"189","113","-1","57"
"189","114","-1","15"
"189","115","-1","57"
"189","116","-1","21"
"189","117","-1","3"
"189","118","-1","15"
"189","119","-1","15"
"189","120","-1","56"
"189","121","-1","3"
"189","122","-1","15"
"189","123","-1","56"
"189","124","-1","28"
"189","125","-1","56"
"189","126","-1","57"
"189","127","-1","58"
"189","128","-1","15"
"189","129","-1","3"
"189","130","-1","56"
"189","131","-1","20"
"189","132","-1","28"
"189","133","-1","15"
"189","134","-1","56"
"189","135","-1","57"
"189","136","-1","15"
"189","137","-1","56"
"189","138","-1","61"
"189","139","-1","56"
"189","140","-1","57"
"189","141","-1","56"
"189","142","-1","15"
"189","143","-1","57"
"189","144","-1","15"
"189","145","-1","61"
"189","146","-1","15"
"189","147","-1","15"
"189","148","-1","15"
"189","149","-1","15"
"189","150","-1","3"
"189","151","-1","20"
"189","152","-1","56"
"189","153","-1","3"
"189","154","-1","56"
"189","155","-1","15"
"189","156","-1","61"
"189","157","-1","21"
"189","158","-1","57"
"189","159","-1","58"
"189","160","-1","20"
"189","161","-1","56"
"189","162","-1","56"
"189","163","-1","58"
"189","164","-1","56"
"189","165","-1","57"
"189","166","-1","58"
"189","167","-1","56"
"189","168","-1","15"
"189","169","-1","15"
"189","170","-1","15"
"189","171","-1","56"
"189","172","-1","15"
"189","173","-1","56"
"189","174","-1","15"
"189","175","-1","3"
"189","176","-1","56"
"189","177","-1","61"
"189","178","-1","56"
"189","179","-1","58"
"189","180","-1","58"
"189","181","-1","15"
"189","182","-1","15"
"189","183","-1","15"
"189","184","-1","3"
"189","185","-1","56"
"189","186","-1","56"
"189","187","-1","20"
"189","188","-1","58"
"189","190","-1","15"
"189","191","-1","56"
"189","192","-1","57"
"189","193","-1","58"
"189","194","-1","56"
"189","195","-1","15"
"189","196","-1","28"
"189","197","-1","15"
"189","198","-1","3"
"189","199","-1","56"
"189","200","-1","58"
"189","201","-1","15"
"189","202","-1","21"
"189","203","-1","21"
"189","204","-1","21"
"189","205","-1","21"
"189","207","-1","61"
"189","209","-1","21"
"190","2","-1","21"
"190","3","-1","15"
"190","4","-1","3"
"190","5","-1","3"
"190","6","-1","3"
"190","7","-1","15"
"190","8","-1","15"
"190","9","-1","15"
"190","10","-1","3"
"190","11","-1","15"
"190","12","-1","21"
"190","13","-1","3"
"190","14","-1","56"
"190","15","-1","15"
"190","16","-1","56"
"190","17","-1","15"
"190","18","-1","57"
"190","19","-1","15"
"190","20","-1","61"
"190","21","-1","3"
"190","22","-1","58"
"190","23","-1","56"
"190","24","-1","15"
"190","25","-1","21"
"190","26","-1","20"
"190","27","-1","61"
"190","28","-1","15"
"190","29","-1","15"
"190","30","-1","56"
"190","31","-1","15"
"190","32","-1","21"
"190","33","-1","21"
"190","34","-1","15"
"190","35","-1","3"
"190","36","-1","56"
"190","37","0","20"
"190","38","-1","21"
"190","39","-1","61"
"190","40","-1","56"
"190","41","-1","15"
"190","42","-1","58"
"190","43","-1","56"
"190","44","-1","56"
"190","45","-1","56"
"190","46","-1","56"
"190","47","-1","56"
"190","48","-1","15"
"190","49","-1","56"
"190","50","-1","15"
"190","51","-1","58"
"190","52","-1","56"
"190","53","-1","15"
"190","54","-1","57"
"190","55","-1","15"
"190","56","-1","56"
"190","57","-1","20"
"190","58","-1","15"
"190","59","-1","56"
"190","60","-1","15"
"190","61","-1","15"
"190","62","-1","3"
"190","63","-1","15"
"190","64","-1","15"
"190","65","-1","56"
"190","66","-1","20"
"190","67","-1","56"
"190","68","-1","28"
"190","69","-1","56"
"190","70","-1","15"
"190","71","-1","3"
"190","72","-1","15"
"190","73","-1","56"
"190","74","-1","20"
"190","75","-1","58"
"190","76","-1","58"
"190","77","-1","56"
"190","78","-1","58"
"190","79","-1","28"
"190","80","-1","3"
"190","81","-1","61"
"190","82","-1","57"
"190","83","-1","57"
"190","84","-1","56"
"190","85","-1","21"
"190","86","-1","61"
"190","87","-1","21"
"190","88","-1","3"
"190","89","-1","3"
"190","90","-1","15"
"190","91","-1","3"
"190","92","-1","57"
"190","93","-1","20"
"190","94","-1","15"
"190","95","1","15"
"190","96","-1","15"
"190","97","-1","56"
"190","98","-1","3"
"190","99","-1","15"
"190","100","-1","28"
"190","101","-1","21"
"190","102","-1","15"
"190","103","-1","15"
"190","104","-1","21"
"190","105","-1","28"
"190","106","-1","56"
"190","107","-1","3"
"190","108","-1","15"
"190","109","-1","28"
"190","110","-1","56"
"190","111","0","15"
"190","112","-1","15"
"190","113","-1","57"
"190","114","-1","15"
"190","115","-1","57"
"190","116","-1","21"
"190","117","-1","3"
"190","118","-1","15"
"190","119","-1","15"
"190","120","-1","56"
"190","121","-1","3"
"190","122","-1","15"
"190","123","-1","56"
"190","124","-1","28"
"190","125","-1","56"
"190","126","-1","57"
"190","127","-1","58"
"190","128","-1","15"
"190","129","-1","3"
"190","130","-1","56"
"190","131","-1","20"
"190","132","-1","28"
"190","133","-1","15"
"190","134","-1","56"
"190","135","-1","57"
"190","136","-1","15"
"190","137","-1","56"
"190","138","-1","61"
"190","139","-1","56"
"190","140","-1","57"
"190","141","-1","56"
"190","142","-1","15"
"190","143","-1","57"
"190","144","-1","15"
"190","145","-1","61"
"190","146","-1","15"
"190","147","-1","15"
"190","148","-1","15"
"190","149","-1","15"
"190","150","-1","3"
"190","151","-1","20"
"190","152","-1","56"
"190","153","-1","3"
"190","154","-1","56"
"190","155","-1","15"
"190","156","-1","61"
"190","157","-1","21"
"190","158","-1","57"
"190","159","-1","58"
"190","160","-1","20"
"190","161","-1","56"
"190","162","-1","56"
"190","163","-1","58"
"190","164","-1","56"
"190","165","-1","57"
"190","166","-1","58"
"190","167","-1","56"
"190","168","-1","15"
"190","169","-1","15"
"190","170","-1","15"
"190","171","-1","56"
"190","172","-1","15"
"190","173","-1","56"
"190","174","-1","15"
"190","175","-1","3"
"190","176","-1","56"
"190","177","-1","61"
"190","178","-1","56"
"190","179","-1","58"
"190","180","-1","58"
"190","181","-1","15"
"190","182","-1","15"
"190","183","-1","15"
"190","184","0","3"
"190","185","-1","56"
"190","186","-1","56"
"190","187","-1","20"
"190","188","-1","58"
"190","189","-1","15"
"190","191","-1","56"
"190","192","-1","57"
"190","193","-1","58"
"190","194","-1","56"
"190","195","-1","15"
"190","196","-1","28"
"190","197","-1","15"
"190","198","-1","3"
"190","199","-1","56"
"190","200","-1","58"
"190","201","-1","15"
"190","202","-1","21"
"190","203","-1","21"
"190","204","-1","21"
"190","205","-1","21"
"190","207","-1","61"
"190","209","-1","21"
"191","2","-1","21"
"191","3","-1","15"
"191","4","-1","3"
"191","5","-1","3"
"191","6","-1","3"
"191","7","-1","15"
"191","8","-1","15"
"191","9","-1","15"
"191","10","-1","3"
"191","11","-1","15"
"191","12","-1","21"
"191","13","-1","3"
"191","14","-1","56"
"191","15","-1","15"
"191","16","-1","56"
"191","17","-1","15"
"191","18","-1","57"
"191","19","-1","15"
"191","20","-1","61"
"191","21","-1","3"
"191","22","-1","58"
"191","23","-1","56"
"191","24","-1","15"
"191","25","-1","21"
"191","26","-1","20"
"191","27","-1","61"
"191","28","-1","15"
"191","29","-1","15"
"191","30","-1","56"
"191","31","-1","15"
"191","32","-1","21"
"191","33","-1","21"
"191","34","-1","15"
"191","35","-1","3"
"191","36","0","56"
"191","37","-1","20"
"191","38","-1","21"
"191","39","-1","61"
"191","40","-1","56"
"191","41","-1","15"
"191","42","-1","58"
"191","43","-1","56"
"191","44","-1","56"
"191","45","-1","56"
"191","46","-1","56"
"191","47","-1","56"
"191","48","-1","15"
"191","49","-1","56"
"191","50","-1","15"
"191","51","-1","58"
"191","52","-1","56"
"191","53","-1","15"
"191","54","-1","57"
"191","55","-1","15"
"191","56","-1","56"
"191","57","-1","20"
"191","58","-1","15"
"191","59","-1","56"
"191","60","-1","15"
"191","61","-1","15"
"191","62","-1","3"
"191","63","-1","15"
"191","64","-1","15"
"191","65","-1","56"
"191","66","-1","20"
"191","67","-1","56"
"191","68","-1","28"
"191","69","-1","56"
"191","70","-1","15"
"191","71","-1","3"
"191","72","-1","15"
"191","73","-1","56"
"191","74","-1","20"
"191","75","-1","58"
"191","76","-1","58"
"191","77","-1","56"
"191","78","-1","58"
"191","79","-1","28"
"191","80","-1","3"
"191","81","-1","61"
"191","82","-1","57"
"191","83","-1","57"
"191","84","-1","56"
"191","85","-1","21"
"191","86","-1","61"
"191","87","-1","21"
"191","88","-1","3"
"191","89","-1","3"
"191","90","-1","15"
"191","91","-1","3"
"191","92","-1","57"
"191","93","-1","20"
"191","94","-1","15"
"191","95","-1","15"
"191","96","-1","15"
"191","97","-1","56"
"191","98","-1","3"
"191","99","-1","15"
"191","100","-1","28"
"191","101","-1","21"
"191","102","-1","15"
"191","103","-1","15"
"191","104","-1","21"
"191","105","-1","28"
"191","106","-1","56"
"191","107","-1","3"
"191","108","-1","15"
"191","109","-1","28"
"191","110","-1","56"
"191","111","-1","15"
"191","112","-1","15"
"191","113","-1","57"
"191","114","-1","15"
"191","115","-1","57"
"191","116","-1","21"
"191","117","-1","3"
"191","118","-1","15"
"191","119","-1","15"
"191","120","-1","56"
"191","121","-1","3"
"191","122","-1","15"
"191","123","-1","56"
"191","124","-1","28"
"191","125","-1","56"
"191","126","-1","57"
"191","127","-1","58"
"191","128","-1","15"
"191","129","-1","3"
"191","130","-1","56"
"191","131","-1","20"
"191","132","-1","28"
"191","133","-1","15"
"191","134","-1","56"
"191","135","-1","57"
"191","136","-1","15"
"191","137","-1","56"
"191","138","-1","61"
"191","139","-1","56"
"191","140","-1","57"
"191","141","-1","56"
"191","142","-1","15"
"191","143","-1","57"
"191","144","-1","15"
"191","145","-1","61"
"191","146","-1","15"
"191","147","-1","15"
"191","148","-1","15"
"191","149","-1","15"
"191","150","-1","3"
"191","151","-1","20"
"191","152","-1","56"
"191","153","-1","3"
"191","154","-1","56"
"191","155","-1","15"
"191","156","-1","61"
"191","157","-1","21"
"191","158","-1","57"
"191","159","-1","58"
"191","160","-1","20"
"191","161","-1","56"
"191","162","-1","56"
"191","163","-1","58"
"191","164","-1","56"
"191","165","-1","57"
"191","166","-1","58"
"191","167","-1","56"
"191","168","-1","15"
"191","169","-1","15"
"191","170","-1","15"
"191","171","-1","56"
"191","172","-1","15"
"191","173","-1","56"
"191","174","-1","15"
"191","175","-1","3"
"191","176","-1","56"
"191","177","-1","61"
"191","178","-1","56"
"191","179","-1","58"
"191","180","-1","58"
"191","181","-1","15"
"191","182","-1","15"
"191","183","-1","15"
"191","184","-1","3"
"191","185","-1","56"
"191","186","-1","56"
"191","187","-1","20"
"191","188","-1","58"
"191","189","-1","15"
"191","190","-1","15"
"191","192","-1","57"
"191","193","-1","58"
"191","194","-1","56"
"191","195","-1","15"
"191","196","-1","28"
"191","197","-1","15"
"191","198","-1","3"
"191","199","-1","56"
"191","200","-1","58"
"191","201","-1","15"
"191","202","-1","21"
"191","203","-1","21"
"191","204","-1","21"
"191","205","-1","21"
"191","207","-1","61"
"191","209","-1","21"
"192","2","-1","21"
"192","3","-1","15"
"192","4","-1","3"
"192","5","-1","3"
"192","6","-1","3"
"192","7","-1","15"
"192","8","-1","15"
"192","9","-1","15"
"192","10","-1","3"
"192","11","-1","15"
"192","12","-1","21"
"192","13","-1","3"
"192","14","-1","56"
"192","15","-1","15"
"192","16","-1","56"
"192","17","-1","15"
"192","18","-1","57"
"192","19","-1","15"
"192","20","-1","61"
"192","21","-1","3"
"192","22","-1","58"
"192","23","-1","56"
"192","24","-1","15"
"192","25","-1","21"
"192","26","-1","20"
"192","27","-1","61"
"192","28","-1","15"
"192","29","-1","15"
"192","30","-1","56"
"192","31","-1","15"
"192","32","-1","21"
"192","33","-1","21"
"192","34","-1","15"
"192","35","-1","3"
"192","36","-1","56"
"192","37","-1","20"
"192","38","-1","21"
"192","39","-1","61"
"192","40","-1","56"
"192","41","-1","15"
"192","42","-1","58"
"192","43","-1","56"
"192","44","-1","56"
"192","45","-1","56"
"192","46","-1","56"
"192","47","-1","56"
"192","48","-1","15"
"192","49","-1","56"
"192","50","-1","15"
"192","51","-1","58"
"192","52","-1","56"
"192","53","-1","15"
"192","54","-1","57"
"192","55","-1","15"
"192","56","-1","56"
"192","57","-1","20"
"192","58","-1","15"
"192","59","-1","56"
"192","60","-1","15"
"192","61","-1","15"
"192","62","-1","3"
"192","63","-1","15"
"192","64","-1","15"
"192","65","-1","56"
"192","66","-1","20"
"192","67","1","56"
"192","68","-1","28"
"192","69","-1","56"
"192","70","1","15"
"192","71","-1","3"
"192","72","-1","15"
"192","73","-1","56"
"192","74","-1","20"
"192","75","-1","58"
"192","76","-1","58"
"192","77","-1","56"
"192","78","-1","58"
"192","79","-1","28"
"192","80","-1","3"
"192","81","-1","61"
"192","82","-1","57"
"192","83","-1","57"
"192","84","-1","56"
"192","85","-1","21"
"192","86","-1","61"
"192","87","-1","21"
"192","88","-1","3"
"192","89","-1","3"
"192","90","-1","15"
"192","91","0","3"
"192","92","-1","57"
"192","93","-1","20"
"192","94","-1","15"
"192","95","-1","15"
"192","96","-1","15"
"192","97","-1","56"
"192","98","-1","3"
"192","99","-1","15"
"192","100","-1","28"
"192","101","-1","21"
"192","102","-1","15"
"192","103","-1","15"
"192","104","-1","21"
"192","105","-1","28"
"192","106","-1","56"
"192","107","-1","3"
"192","108","-1","15"
"192","109","-1","28"
"192","110","-1","56"
"192","111","-1","15"
"192","112","-1","15"
"192","113","-1","57"
"192","114","-1","15"
"192","115","-1","57"
"192","116","-1","21"
"192","117","-1","3"
"192","118","-1","15"
"192","119","-1","15"
"192","120","-1","56"
"192","121","0","3"
"192","122","-1","15"
"192","123","-1","56"
"192","124","-1","28"
"192","125","1","56"
"192","126","-1","57"
"192","127","-1","58"
"192","128","-1","15"
"192","129","-1","3"
"192","130","-1","56"
"192","131","-1","20"
"192","132","-1","28"
"192","133","-1","15"
"192","134","-1","56"
"192","135","-1","57"
"192","136","-1","15"
"192","137","-1","56"
"192","138","-1","61"
"192","139","-1","56"
"192","140","-1","57"
"192","141","-1","56"
"192","142","-1","15"
"192","143","-1","57"
"192","144","-1","15"
"192","145","-1","61"
"192","146","-1","15"
"192","147","-1","15"
"192","148","-1","15"
"192","149","-1","15"
"192","150","-1","3"
"192","151","-1","20"
"192","152","-1","56"
"192","153","-1","3"
"192","154","-1","56"
"192","155","-1","15"
"192","156","-1","61"
"192","157","-1","21"
"192","158","-1","57"
"192","159","-1","58"
"192","160","-1","20"
"192","161","-1","56"
"192","162","-1","56"
"192","163","-1","58"
"192","164","-1","56"
"192","165","-1","57"
"192","166","-1","58"
"192","167","-1","56"
"192","168","-1","15"
"192","169","-1","15"
"192","170","-1","15"
"192","171","-1","56"
"192","172","-1","15"
"192","173","-1","56"
"192","174","-1","15"
"192","175","-1","3"
"192","176","-1","56"
"192","177","-1","61"
"192","178","-1","56"
"192","179","-1","58"
"192","180","-1","58"
"192","181","-1","15"
"192","182","-1","15"
"192","183","-1","15"
"192","184","-1","3"
"192","185","-1","56"
"192","186","-1","56"
"192","187","-1","20"
"192","188","-1","58"
"192","189","-1","15"
"192","190","-1","15"
"192","191","-1","56"
"192","193","-1","58"
"192","194","-1","56"
"192","195","-1","15"
"192","196","-1","28"
"192","197","-1","15"
"192","198","-1","3"
"192","199","-1","56"
"192","200","-1","58"
"192","201","-1","15"
"192","202","-1","21"
"192","203","-1","21"
"192","204","-1","21"
"192","205","-1","21"
"192","207","-1","61"
"192","209","-1","21"
"193","2","-1","21"
"193","3","-1","15"
"193","4","-1","3"
"193","5","-1","3"
"193","6","-1","3"
"193","7","-1","15"
"193","8","-1","15"
"193","9","0","56"
"193","10","-1","3"
"193","11","-1","15"
"193","12","-1","21"
"193","13","-1","3"
"193","14","-1","56"
"193","15","-1","15"
"193","16","-1","56"
"193","17","-1","15"
"193","18","-1","57"
"193","19","-1","15"
"193","20","-1","61"
"193","21","-1","3"
"193","22","-1","58"
"193","23","-1","56"
"193","24","-1","15"
"193","25","-1","21"
"193","26","-1","20"
"193","27","-1","61"
"193","28","-1","15"
"193","29","-1","15"
"193","30","-1","56"
"193","31","-1","15"
"193","32","-1","21"
"193","33","-1","21"
"193","34","-1","15"
"193","35","-1","3"
"193","36","-1","56"
"193","37","-1","20"
"193","38","-1","21"
"193","39","-1","61"
"193","40","-1","56"
"193","41","-1","15"
"193","42","-1","58"
"193","43","-1","56"
"193","44","-1","56"
"193","45","-1","56"
"193","46","-1","56"
"193","47","-1","56"
"193","48","-1","15"
"193","49","-1","56"
"193","50","-1","15"
"193","51","-1","58"
"193","52","-1","56"
"193","53","-1","15"
"193","54","-1","57"
"193","55","-1","15"
"193","56","-1","56"
"193","57","0","20"
"193","58","-1","15"
"193","59","-1","56"
"193","60","-1","15"
"193","61","-1","15"
"193","62","-1","3"
"193","63","-1","15"
"193","64","-1","15"
"193","65","-1","56"
"193","66","-1","20"
"193","67","-1","56"
"193","68","-1","28"
"193","69","-1","56"
"193","70","1","15"
"193","71","-1","3"
"193","72","-1","15"
"193","73","-1","56"
"193","74","-1","20"
"193","75","-1","58"
"193","76","-1","58"
"193","77","-1","56"
"193","78","-1","58"
"193","79","-1","28"
"193","80","-1","3"
"193","81","-1","61"
"193","82","-1","57"
"193","83","-1","57"
"193","84","-1","56"
"193","85","-1","21"
"193","86","-1","61"
"193","87","-1","21"
"193","88","-1","3"
"193","89","-1","3"
"193","90","-1","15"
"193","91","-1","3"
"193","92","-1","57"
"193","93","-1","20"
"193","94","-1","15"
"193","95","-1","15"
"193","96","-1","15"
"193","97","-1","56"
"193","98","-1","3"
"193","99","-1","15"
"193","100","-1","28"
"193","101","-1","21"
"193","102","-1","15"
"193","103","-1","15"
"193","104","-1","21"
"193","105","-1","28"
"193","106","-1","56"
"193","107","-1","3"
"193","108","-1","15"
"193","109","-1","28"
"193","110","-1","56"
"193","111","-1","15"
"193","112","-1","15"
"193","113","-1","57"
"193","114","-1","15"
"193","115","-1","57"
"193","116","-1","21"
"193","117","-1","3"
"193","118","-1","15"
"193","119","-1","15"
"193","120","-1","56"
"193","121","-1","3"
"193","122","-1","15"
"193","123","-1","56"
"193","124","-1","28"
"193","125","-1","56"
"193","126","-1","57"
"193","127","-1","58"
"193","128","-1","15"
"193","129","-1","3"
"193","130","-1","56"
"193","131","-1","20"
"193","132","-1","28"
"193","133","-1","15"
"193","134","-1","56"
"193","135","-1","57"
"193","136","-1","15"
"193","137","-1","56"
"193","138","-1","61"
"193","139","-1","56"
"193","140","-1","57"
"193","141","0","56"
"193","142","-1","15"
"193","143","-1","57"
"193","144","-1","15"
"193","145","-1","61"
"193","146","-1","15"
"193","147","-1","15"
"193","148","-1","15"
"193","149","-1","15"
"193","150","-1","3"
"193","151","-1","20"
"193","152","-1","56"
"193","153","-1","3"
"193","154","-1","56"
"193","155","-1","15"
"193","156","-1","61"
"193","157","-1","21"
"193","158","-1","57"
"193","159","-1","58"
"193","160","-1","20"
"193","161","-1","56"
"193","162","-1","56"
"193","163","-1","58"
"193","164","-1","56"
"193","165","-1","57"
"193","166","-1","58"
"193","167","-1","56"
"193","168","-1","15"
"193","169","-1","15"
"193","170","-1","15"
"193","171","-1","56"
"193","172","-1","15"
"193","173","-1","56"
"193","174","-1","15"
"193","175","-1","3"
"193","176","-1","56"
"193","177","-1","61"
"193","178","-1","56"
"193","179","-1","58"
"193","180","-1","58"
"193","181","-1","15"
"193","182","-1","15"
"193","183","-1","15"
"193","184","-1","3"
"193","185","-1","56"
"193","186","-1","56"
"193","187","-1","20"
"193","188","-1","58"
"193","189","-1","15"
"193","190","-1","15"
"193","191","-1","56"
"193","192","-1","57"
"193","194","-1","56"
"193","195","-1","15"
"193","196","-1","28"
"193","197","-1","15"
"193","198","-1","3"
"193","199","-1","56"
"193","200","-1","58"
"193","201","-1","15"
"193","202","-1","21"
"193","203","-1","21"
"193","204","-1","21"
"193","205","-1","21"
"193","207","-1","61"
"193","209","-1","21"
"194","2","-1","21"
"194","3","-1","15"
"194","4","-1","3"
"194","5","-1","3"
"194","6","-1","3"
"194","7","-1","15"
"194","8","-1","15"
"194","9","-1","15"
"194","10","-1","3"
"194","11","1","15"
"194","12","-1","21"
"194","13","-1","3"
"194","14","-1","56"
"194","15","-1","15"
"194","16","-1","56"
"194","17","-1","15"
"194","18","-1","57"
"194","19","-1","15"
"194","20","-1","61"
"194","21","-1","3"
"194","22","-1","58"
"194","23","-1","56"
"194","24","-1","15"
"194","25","-1","21"
"194","26","-1","20"
"194","27","-1","61"
"194","28","-1","15"
"194","29","-1","15"
"194","30","-1","56"
"194","31","-1","15"
"194","32","-1","21"
"194","33","-1","21"
"194","34","-1","15"
"194","35","-1","3"
"194","36","-1","56"
"194","37","-1","20"
"194","38","-1","21"
"194","39","-1","61"
"194","40","-1","56"
"194","41","-1","15"
"194","42","-1","58"
"194","43","-1","56"
"194","44","-1","56"
"194","45","-1","56"
"194","46","-1","56"
"194","47","-1","56"
"194","48","-1","15"
"194","49","-1","56"
"194","50","-1","15"
"194","51","-1","58"
"194","52","-1","56"
"194","53","1","15"
"194","54","1","57"
"194","55","-1","15"
"194","56","-1","56"
"194","57","-1","20"
"194","58","-1","15"
"194","59","-1","56"
"194","60","-1","15"
"194","61","-1","15"
"194","62","-1","3"
"194","63","-1","15"
"194","64","-1","15"
"194","65","-1","56"
"194","66","-1","20"
"194","67","-1","56"
"194","68","-1","28"
"194","69","-1","56"
"194","70","0","15"
"194","71","-1","3"
"194","72","-1","15"
"194","73","-1","56"
"194","74","-1","20"
"194","75","-1","58"
"194","76","-1","58"
"194","77","-1","56"
"194","78","-1","58"
"194","79","-1","28"
"194","80","-1","3"
"194","81","-1","61"
"194","82","-1","57"
"194","83","-1","57"
"194","84","-1","56"
"194","85","-1","21"
"194","86","-1","61"
"194","87","-1","21"
"194","88","-1","3"
"194","89","-1","3"
"194","90","-1","15"
"194","91","-1","3"
"194","92","-1","57"
"194","93","-1","20"
"194","94","-1","15"
"194","95","-1","15"
"194","96","-1","15"
"194","97","-1","56"
"194","98","-1","3"
"194","99","-1","15"
"194","100","-1","28"
"194","101","-1","21"
"194","102","-1","15"
"194","103","-1","15"
"194","104","-1","21"
"194","105","-1","28"
"194","106","-1","56"
"194","107","-1","3"
"194","108","-1","15"
"194","109","-1","28"
"194","110","-1","56"
"194","111","1","15"
"194","112","-1","15"
"194","113","-1","57"
"194","114","-1","15"
"194","115","-1","57"
"194","116","-1","21"
"194","117","-1","3"
"194","118","-1","15"
"194","119","-1","15"
"194","120","-1","56"
"194","121","-1","3"
"194","122","-1","15"
"194","123","-1","56"
"194","124","-1","28"
"194","125","-1","56"
"194","126","-1","57"
"194","127","-1","58"
"194","128","-1","15"
"194","129","-1","3"
"194","130","-1","56"
"194","131","-1","20"
"194","132","-1","28"
"194","133","-1","15"
"194","134","-1","56"
"194","135","-1","57"
"194","136","0","15"
"194","137","-1","56"
"194","138","-1","61"
"194","139","-1","56"
"194","140","-1","57"
"194","141","-1","56"
"194","142","-1","15"
"194","143","-1","57"
"194","144","-1","15"
"194","145","-1","61"
"194","146","-1","15"
"194","147","-1","15"
"194","148","-1","15"
"194","149","-1","15"
"194","150","-1","3"
"194","151","-1","20"
"194","152","-1","56"
"194","153","-1","3"
"194","154","-1","56"
"194","155","-1","15"
"194","156","-1","61"
"194","157","-1","21"
"194","158","-1","57"
"194","159","-1","58"
"194","160","-1","20"
"194","161","-1","56"
"194","162","-1","56"
"194","163","-1","58"
"194","164","-1","56"
"194","165","-1","57"
"194","166","-1","58"
"194","167","0","56"
"194","168","-1","15"
"194","169","-1","15"
"194","170","-1","15"
"194","171","-1","56"
"194","172","-1","15"
"194","173","-1","56"
"194","174","-1","15"
"194","175","-1","3"
"194","176","-1","56"
"194","177","-1","61"
"194","178","-1","56"
"194","179","-1","58"
"194","180","-1","58"
"194","181","-1","15"
"194","182","-1","15"
"194","183","-1","15"
"194","184","-1","3"
"194","185","-1","56"
"194","186","-1","56"
"194","187","-1","20"
"194","188","-1","58"
"194","189","-1","15"
"194","190","-1","15"
"194","191","1","56"
"194","192","-1","57"
"194","193","-1","58"
"194","195","-1","15"
"194","196","-1","28"
"194","197","-1","15"
"194","198","-1","3"
"194","199","-1","56"
"194","200","-1","58"
"194","201","-1","15"
"194","202","-1","21"
"194","203","-1","21"
"194","204","-1","21"
"194","205","-1","21"
"194","207","-1","61"
"194","209","-1","21"
"195","2","-1","21"
"195","3","-1","15"
"195","4","1","56"
"195","5","-1","3"
"195","6","-1","3"
"195","7","-1","15"
"195","8","-1","15"
"195","9","-1","15"
"195","10","-1","3"
"195","11","-1","15"
"195","12","-1","21"
"195","13","-1","3"
"195","14","-1","56"
"195","15","-1","15"
"195","16","-1","56"
"195","17","-1","15"
"195","18","-1","57"
"195","19","-1","15"
"195","20","-1","61"
"195","21","-1","3"
"195","22","-1","58"
"195","23","-1","56"
"195","24","-1","15"
"195","25","-1","21"
"195","26","-1","20"
"195","27","-1","61"
"195","28","-1","15"
"195","29","-1","15"
"195","30","-1","56"
"195","31","-1","15"
"195","32","-1","21"
"195","33","-1","21"
"195","34","-1","15"
"195","35","-1","3"
"195","36","-1","56"
"195","37","-1","20"
"195","38","-1","21"
"195","39","-1","61"
"195","40","-1","56"
"195","41","-1","15"
"195","42","-1","58"
"195","43","-1","56"
"195","44","-1","56"
"195","45","-1","56"
"195","46","-1","56"
"195","47","-1","56"
"195","48","-1","15"
"195","49","-1","56"
"195","50","-1","15"
"195","51","-1","58"
"195","52","-1","56"
"195","53","-1","15"
"195","54","-1","57"
"195","55","-1","15"
"195","56","-1","56"
"195","57","0","20"
"195","58","-1","15"
"195","59","-1","56"
"195","60","-1","15"
"195","61","-1","15"
"195","62","-1","3"
"195","63","-1","15"
"195","64","-1","15"
"195","65","-1","56"
"195","66","-1","20"
"195","67","-1","56"
"195","68","-1","28"
"195","69","-1","56"
"195","70","1","15"
"195","71","-1","3"
"195","72","-1","15"
"195","73","-1","56"
"195","74","-1","20"
"195","75","-1","58"
"195","76","-1","58"
"195","77","-1","56"
"195","78","-1","58"
"195","79","-1","28"
"195","80","-1","3"
"195","81","-1","61"
"195","82","-1","57"
"195","83","-1","57"
"195","84","-1","56"
"195","85","-1","21"
"195","86","-1","61"
"195","87","-1","21"
"195","88","-1","3"
"195","89","-1","3"
"195","90","-1","15"
"195","91","-1","3"
"195","92","-1","57"
"195","93","-1","20"
"195","94","-1","15"
"195","95","-1","15"
"195","96","-1","15"
"195","97","-1","56"
"195","98","-1","3"
"195","99","-1","15"
"195","100","-1","28"
"195","101","-1","21"
"195","102","-1","15"
"195","103","-1","15"
"195","104","-1","21"
"195","105","-1","28"
"195","106","-1","56"
"195","107","-1","3"
"195","108","-1","15"
"195","109","1","28"
"195","110","-1","56"
"195","111","-1","15"
"195","112","-1","15"
"195","113","-1","57"
"195","114","-1","15"
"195","115","-1","57"
"195","116","-1","21"
"195","117","-1","3"
"195","118","-1","15"
"195","119","-1","15"
"195","120","-1","56"
"195","121","-1","3"
"195","122","-1","15"
"195","123","-1","56"
"195","124","-1","28"
"195","125","-1","56"
"195","126","-1","57"
"195","127","-1","58"
"195","128","-1","15"
"195","129","-1","3"
"195","130","-1","56"
"195","131","-1","20"
"195","132","-1","28"
"195","133","-1","15"
"195","134","-1","56"
"195","135","-1","57"
"195","136","-1","15"
"195","137","-1","56"
"195","138","-1","61"
"195","139","-1","56"
"195","140","-1","57"
"195","141","1","56"
"195","142","-1","15"
